Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Energy,2024-11-27,277.572590067507,278.13709030250226,276.1168232032356,277.76481850699554,1482898,274.515134991165,274.632542224067,3.531935759810352,274.515134991165,3.2496835158305544,-1.2945087429716864,2507,93.59551537286033,Positive,Product Launch,278.416427623383
Energy,2024-11-28,278.21091515513143,279.0795570215174,278.0082523010715,278.416427623383,2125914,275.46327970897266,275.320521387579,3.1156113594875627,275.46327970897266,2.9531479144103514,0.6516091163874762,4884,16.474103836327192,Positive,Product Launch,277.5621042003588
Retail,2024-11-29,278.0729156923953,279.2721646035987,276.6240227053225,277.5621042003588,2908440,275.85751462934087,275.7280818989935,3.1058292227275155,275.85751462934087,1.704589571017948,-0.8543234230241978,3125,4.2150416962934205,Positive,Earnings,280.0123436671943
Energy,2024-11-30,279.82296374889273,280.426495285616,278.4104662241114,280.0123436671943,4666279,276.6479769726925,276.5070385841209,3.050845340196898,276.6479769726925,3.3643666945017685,2.4502394668354555,2885,45.405532260954914,Neutral,Regulation,280.21822890419
Energy,2024-12-01,281.2595590652449,280.3605454745369,279.8579116087248,280.21822890419,4436005,277.6518655623013,277.1818004604971,2.2259696037471652,277.6518655623013,2.5663633418887457,0.2058852369957549,4841,80.1209900243629,Positive,Merger,279.067234510605
Retail,2024-12-02,279.2826657201125,279.2052496958306,278.84750828312343,279.067234510605,4852659,278.25903253785157,277.52460665142576,1.5358703931853723,278.25903253785157,0.8082019727534089,-1.1509943935850515,4469,77.16681063107458,Neutral,Earnings,278.924462827299
Health,2024-12-03,278.28662149730116,280.80603186830524,277.157094891923,278.924462827299,3700502,278.64358980627867,277.77912595613,1.0583388280031485,278.64358980627867,0.28087302102034073,-0.14277168330596623,3987,91.95306289128325,Negative,Regulation,280.25032573585025
Retail,2024-12-04,280.1860525892243,281.26416661177393,279.5644664103319,280.25032573585025,4327708,278.98590940215047,278.2284350069882,0.9539960357735789,278.98590940215047,1.264416333699785,1.325862908551244,2774,53.32006643690402,Positive,Product Launch,279.62287663024233
Retail,2024-12-05,279.2970390691641,280.4417007738764,278.2551363804243,279.62287663024233,1404494,279.08981498560854,278.4819698475799,0.9618884334649274,279.08981498560854,0.5330616446337899,-0.6274491056079228,4525,10.006467156653331,Neutral,Merger,278.47843583910947
Health,2024-12-06,277.3812446041995,280.1001930011253,278.4277386305816,278.47843583910947,1373690,279.0317258445228,278.48132730058524,0.9812789671042631,279.0317258445228,-0.5532900054133165,-1.1444407911328653,2925,58.86889743360161,Neutral,Other,279.46581026209327
Retail,2024-12-07,280.26554573215014,281.1374621179143,278.08571648527436,279.46581026209327,4721474,279.2018250200325,278.6603242026776,0.8794072174000391,279.2018250200325,0.26398524206075535,0.9873744229838053,2119,77.83956143532116,Neutral,Product Launch,280.45574340431074
Energy,2024-12-08,280.80731467542074,281.12012547054195,279.8235407812168,280.45574340431074,4078921,279.4057565981253,278.98676405751996,0.9128584437219963,279.4057565981253,1.0499868061854158,0.9899331422174669,3938,9.33281202698264,Neutral,Other,279.94185705356847
Retail,2024-12-09,280.2084607125181,281.32909316851607,279.83037534639357,279.94185705356847,3022862,279.6437318834463,279.16041732952874,0.6516493616433526,279.6437318834463,0.2981251701221481,-0.5138863507422684,2487,17.265740109758976,Positive,Other,279.4997804423318
Retail,2024-12-10,279.5824822724817,281.0420260740356,278.2801549192356,279.4997804423318,4987575,279.59247556096005,279.2221197136747,0.6394787181850611,279.59247556096005,-0.0926951186282281,-0.44207661123664366,4125,1.2290661155670901,Positive,Merger,280.463880317047
Tech,2024-12-11,279.77287153270083,281.7731816907789,279.9822726849007,280.463880317047,1746447,279.61704070224573,279.4478943688333,0.6701692837392467,279.61704070224573,0.8468396148012971,0.9640998747152025,2440,59.36525794468104,Positive,Merger,278.06771163405244
Retail,2024-12-12,277.8259030642747,278.37090178365264,277.2940971499487,278.06771163405244,3937744,279.5170884145905,279.1969520534186,0.8192388699894944,279.5170884145905,-1.4493767805380458,-2.3961686829945847,2461,88.67343919459044,Neutral,Other,275.7527840852993
Finance,2024-12-13,276.1736744726913,277.50455025233344,275.5916224607263,275.7527840852993,4462271,279.1999205403905,278.5707396955787,1.4473423279114266,279.1999205403905,-3.447136455091197,-2.3149275487531327,2611,67.06633160020995,Negative,Earnings,274.81589564279443
Energy,2024-12-14,274.2902856279032,275.89408474826644,274.5215691406045,274.81589564279443,1811730,278.65647753108493,277.88804077689065,1.9441141516535876,278.65647753108493,-3.840581888290501,-0.9368884425048805,3317,98.2040087590982,Neutral,Other,274.88900133937074
Health,2024-12-15,273.62311668124534,275.4539461921107,274.29304686837907,274.88900133937074,3329098,278.18309000199775,277.34276087915975,2.236942621358831,278.18309000199775,-3.2940886626270185,0.07310569657630595,3659,6.3033652499761565,Negative,Other,276.01081647056674
Energy,2024-12-16,275.8972634666763,276.86127284144214,275.83129746944644,276.01081647056674,1677551,277.93632806514347,277.1005891685065,2.3347100514320585,277.93632806514347,-1.925511594576733,1.1218151311960014,2916,90.30010851514962,Positive,Merger,279.4615289044658
Health,2024-12-17,279.39065012745203,279.5366710852636,277.6398763750932,279.4615289044658,4595908,277.93589992938075,277.5298509386809,2.334398785193164,277.93589992938075,1.5256289750850556,3.4507124338990707,4656,81.40682873866807,Neutral,Regulation,281.6768481508699
Finance,2024-12-18,281.74462985907724,281.9325817533147,281.66475406450195,281.6768481508699,2212740,278.0580104040367,278.2838504318062,2.5064523838443376,278.0580104040367,3.618837746833208,2.2153192464040785,2005,31.424152049950493,Neutral,Product Launch,281.85697109094303
Retail,2024-12-19,282.2212304127003,283.38806459197474,280.8892506532144,281.85697109094303,3186559,278.24952180777416,278.9335087334674,2.7296151518809775,278.24952180777416,3.607449283168876,0.18012294007314722,2680,97.35265518372518,Positive,Merger,282.31893867513764
Retail,2024-12-20,282.63774158125324,282.3189619446484,282.07244375887257,282.31893867513764,4352057,278.5314376310547,279.5490414501347,3.004800447604933,278.5314376310547,3.787501044082944,0.4619675841946105,4942,28.793774817141504,Neutral,Earnings,280.813879945862
Tech,2024-12-21,280.943264848484,281.64701160282664,280.19852176690614,280.813879945862,1497165,278.5664375939362,279.7790120857215,3.0317283259462195,278.5664375939362,2.2474423519258266,-1.5050587292756177,4318,88.93047238282185,Negative,Product Launch,281.2768536738772
Finance,2024-12-22,281.87461936792056,282.32187403604837,279.4247345542407,281.2768536738772,4732529,278.88735179791865,280.0513469199316,3.140950992954315,278.88735179791865,2.3895018759585582,0.46297372801518577,3643,88.07485770741894,Negative,Merger,281.19953639603693
Health,2024-12-23,280.44005150563027,281.3088052360389,280.876147289489,281.19953639603693,1837529,279.4320270289925,280.2601086428598,3.0063660244848958,279.4320270289925,1.767509367044454,-0.07731727784027953,4858,75.76576166029724,Negative,Merger,282.34497351671314
Energy,2024-12-24,282.59726442395186,284.2911298426578,280.41330887727645,282.34497351671314,4044935,280.1849348163843,280.6391749835604,2.642642132435805,280.1849348163843,2.160038700328812,1.1454371206762062,4606,56.347047381285186,Neutral,Regulation,281.1905116296085
Tech,2024-12-25,281.503780811277,281.6427622921079,280.7789228756297,281.1905116296085,2718340,280.81508584540813,280.7394180101146,1.8810572411890594,280.81508584540813,0.3754257842003881,-1.1544618871046168,2098,12.000274961688806,Neutral,Earnings,282.72920465809085
Retail,2024-12-26,282.1094235150507,283.3376020973634,281.2460724411572,282.72920465809085,3560390,281.4869246641605,281.10119740065574,0.9377609101157647,281.4869246641605,1.2422799939303673,1.538693028482328,2525,53.197173449649824,Negative,Earnings,286.29468248409603
Energy,2024-12-27,285.5432471797548,286.90256750860607,285.2013279543014,286.29468248409603,3656638,282.1702400221235,282.0454674158267,1.5726011081556592,282.1702400221235,4.124442461972535,3.5654778260051785,4241,35.67962556549345,Neutral,Merger,286.5771621871823
Energy,2024-12-28,286.2041911239445,287.037995511417,284.8082047319888,286.5771621871823,2273871,282.6602714257548,282.86941191970953,2.082570203516454,282.6602714257548,3.91689076142751,0.2824797030862669,3180,79.22170331553518,Negative,Regulation,287.8805856313802
Retail,2024-12-29,287.54981491012256,287.88353327555285,286.7725991203739,287.8805856313802,2035702,283.26263287979845,283.78053441274056,2.6249208165314464,283.26263287979845,4.617952751581754,1.3034234441979038,3689,75.81292064968449,Positive,Merger,289.7608736148024
Retail,2024-12-30,290.1375833465536,291.2195632029784,288.6917551764898,289.7608736148024,2885005,284.00682637376497,284.8678688131154,3.2966349504890755,284.00682637376497,5.754047241037426,1.8802879834221926,3138,91.06125073726052,Negative,Other,289.4584326710307
Energy,2024-12-31,289.1511632791852,291.3921236706293,289.0675166702939,289.4584326710307,4093348,284.8712816462818,285.7025167872818,3.4938436827938024,284.8712816462818,4.587151024748948,-0.3024409437716713,2395,1.4830162431707872,Positive,Other,290.4066176346515
Finance,2025-01-01,289.97844337551095,290.8552046012216,290.0741589105482,290.4066176346515,1978536,285.7842580423592,286.55780785043993,3.6400132199939317,285.7842580423592,4.622359592292298,0.948184963620804,2769,80.91032168230461,Positive,Regulation,290.93180243621515
Health,2025-01-02,290.6259855678679,292.257896819822,289.0988241339841,290.93180243621515,4934339,286.75748464637707,287.35307959330817,3.578533322471613,286.75748464637707,4.174317789838085,0.5251848015636256,3826,93.84620531246688,Positive,Merger,291.6271546333128
Tech,2025-01-03,292.1864708003899,293.1109472872302,290.9714782356127,291.6271546333128,2050595,287.68570275803705,288.13018414603624,3.509996032673899,287.68570275803705,3.9414518752757317,0.695352197097634,3545,78.93004491081501,Negative,Regulation,290.58113506560187
Retail,2025-01-04,290.58765675279034,292.2779858237829,289.8369705556761,290.58113506560187,1605743,288.6247651016364,288.57581158595724,2.753952491837722,288.6247651016364,1.9563699639654715,-1.046019567710914,4927,13.01944598703667,Negative,Merger,291.13015541411977
Tech,2025-01-05,291.0405299014413,291.975413808147,289.610508097263,291.13015541411977,1740599,289.4648601772393,289.0402377365322,1.9067144300416352,289.4648601772393,1.6652952368804677,0.5490203485178995,4792,8.127910484088774,Neutral,Merger,292.6261519966107
Retail,2025-01-06,292.57114924726017,293.2320138078916,291.9485050317651,292.6261519966107,3246928,290.09800712849074,289.69222214745554,1.7843463789888245,290.09800712849074,2.5281448681199663,1.4959965824909318,2682,2.084523980770081,Neutral,Other,296.02843921220074
Finance,2025-01-07,296.674469379364,296.6790294802468,294.12431431892276,296.02843921220074,2197678,291.0431348309926,290.84426161377286,2.172966223092129,291.0431348309926,4.985304381208152,3.402287215590036,3556,62.8745225828071,Positive,Product Launch,298.4469808643712
Finance,2025-01-08,298.0723950010696,299.87222353056825,296.9711253263736,298.4469808643712,3486179,292.09977435429164,292.2265742047907,2.9087299191748572,292.09977435429164,6.347206510079559,2.418541652170461,2014,62.96726518598873,Negative,Earnings,303.2533457793943
Finance,2025-01-09,303.91109992486435,304.88690471240557,302.05848729424747,303.2533457793943,3953029,293.44902157075086,294.2314417638095,4.433125384080182,293.44902157075086,9.804324208643436,4.806364915023096,4415,98.69137142182123,Neutral,Earnings,302.21865065361817
Tech,2025-01-10,302.3238988030789,302.58187858913135,300.45686033252866,302.21865065361817,3957135,294.72504336900965,295.68366156195657,4.961772580069623,294.72504336900965,7.493607284608515,-1.0346951257761248,4685,39.804317410409574,Neutral,Regulation,304.4632919270596
Tech,2025-01-11,304.3830822360719,305.2051739433751,304.3640801103606,304.4632919270596,1003420,296.13071079825045,297.27995799197527,5.5577609317051575,296.13071079825045,8.332581128809124,2.2446412734414025,4900,33.19062848974967,Neutral,Earnings,305.3299759385362
Health,2025-01-12,306.58042618750335,307.1338563320345,304.8158505541578,305.3299759385362,3943459,297.57052814848254,298.7435976186227,5.914816143569212,297.57052814848254,7.7594477900536845,0.8666840114766501,3236,62.44249271843925,Negative,Other,310.2095818049716
Tech,2025-01-13,309.6817620600723,311.82296884436107,309.2795091365298,310.2095818049716,3275877,299.4287708656484,300.82832201614065,6.7061893364085625,299.4287708656484,10.780810939323203,4.879605866435384,4747,82.5608672507594,Neutral,Product Launch,309.0929852342613
Energy,2025-01-14,308.91614235447776,311.06270203978625,308.6390281553182,309.0929852342613,1541028,301.27995588251434,302.3309880557989,6.5456032672270155,301.27995588251434,7.813029351746934,-1.1165965707103283,2004,93.67739495230019,Positive,Merger,307.9135415498997
Tech,2025-01-15,307.2973259303177,309.42203806926386,306.4257311752954,307.9135415498997,4473135,302.9582944960924,303.345997781999,5.758299357617593,302.9582944960924,4.955247053807341,-1.1794436843615586,4278,80.31241661790386,Negative,Merger,307.21475625901166
Finance,2025-01-16,307.69098724427977,308.00114666106754,305.3763401969042,307.21475625901166,2678653,304.41715492233243,304.0494084141831,4.576554551971787,304.41715492233243,2.797601336679236,-0.6987852908880541,3908,42.66739806158048,Neutral,Other,303.4669648103921
Retail,2025-01-17,304.31155927721795,304.64824047838135,302.6194245705302,303.4669648103921,2013368,305.1610074821516,303.9435095771302,3.551256550394675,305.1610074821516,-1.6940426717595187,-3.74779144861958,3425,63.491423531206415,Neutral,Earnings,302.91545476703055
Finance,2025-01-18,303.7504161577329,304.2374832755252,302.2311895668068,302.91545476703055,1982063,305.60785487241753,303.75659052074843,2.818006297815302,305.60785487241753,-2.69240010538698,-0.5515100433615316,3607,85.6299326716117,Negative,Merger,301.89718944392314
Health,2025-01-19,302.50916382049616,302.0541010765574,299.974087979648,301.89718944392314,3640905,305.47223923887043,303.4185175976893,2.9723138069563557,305.47223923887043,-3.57504979494729,-1.0182653231074141,4633,49.060968831173945,Neutral,Earnings,302.6979770168756
Finance,2025-01-20,302.5991667829776,303.78697093508333,301.80827215122054,302.6979770168756,1444648,305.5201718751962,303.28751021935955,2.9173725073783467,305.5201718751962,-2.822194858320586,0.8007875729524585,2168,21.66866437053927,Neutral,Other,303.8814889684299
